"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","CCN_3","CCA_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
685,68,"ECU","Ecuador",15,"Morona Santiago",147,"Gualaquiza",685,"Gualaquiza",NA,"","Parroquia","Parish","",""
686,68,"ECU","Ecuador",15,"Morona Santiago",147,"Gualaquiza",686,"Nueva Tarqui",NA,"","Parroquia","Parish","",""
687,68,"ECU","Ecuador",15,"Morona Santiago",147,"Gualaquiza",687,"San Miguel de Cuyes",NA,"","Parroquia","Parish","",""
688,68,"ECU","Ecuador",15,"Morona Santiago",148,"Huamboya",688,"Chiguaza",NA,"","Parroquia","Parish","",""
689,68,"ECU","Ecuador",15,"Morona Santiago",148,"Huamboya",689,"Huamboya",NA,"","Parroquia","Parish","",""
690,68,"ECU","Ecuador",15,"Morona Santiago",148,"Huamboya",690,"Pablo VI",NA,"","Parroquia","Parish","",""
691,68,"ECU","Ecuador",15,"Morona Santiago",149,"Morona",691,"Alshi",NA,"","Parroquia","Parish","",""
692,68,"ECU","Ecuador",15,"Morona Santiago",149,"Morona",692,"Cuchaentza",NA,"","Parroquia","Parish","",""
693,68,"ECU","Ecuador",15,"Morona Santiago",149,"Morona",693,"General Proaño",NA,"","Parroquia","Parish","",""
694,68,"ECU","Ecuador",15,"Morona Santiago",149,"Morona",694,"Gral. Leonidas Plaza Gutierrez",NA,"","Parroquia","Parish","",""
695,68,"ECU","Ecuador",15,"Morona Santiago",149,"Morona",695,"Huasaga",NA,"","Parroquia","Parish","",""
696,68,"ECU","Ecuador",15,"Morona Santiago",149,"Morona",696,"Indanza",NA,"","Parroquia","Parish","",""
697,68,"ECU","Ecuador",15,"Morona Santiago",149,"Morona",697,"Macas",NA,"","Parroquia","Parish","",""
698,68,"ECU","Ecuador",15,"Morona Santiago",149,"Morona",698,"Macuma",NA,"","Parroquia","Parish","",""
699,68,"ECU","Ecuador",15,"Morona Santiago",149,"Morona",699,"Rio Blanco",NA,"","Parroquia","Parish","",""
700,68,"ECU","Ecuador",15,"Morona Santiago",149,"Morona",700,"San Antonio",NA,"","Parroquia","Parish","",""
701,68,"ECU","Ecuador",15,"Morona Santiago",149,"Morona",701,"San Isidro",NA,"","Parroquia","Parish","",""
702,68,"ECU","Ecuador",15,"Morona Santiago",149,"Morona",702,"San Jose de Morona",NA,"","Parroquia","Parish","",""
703,68,"ECU","Ecuador",15,"Morona Santiago",149,"Morona",703,"San Miguel de Conchay",NA,"","Parroquia","Parish","",""
704,68,"ECU","Ecuador",15,"Morona Santiago",149,"Morona",704,"Santa Susana de Chiviaza",NA,"","Parroquia","Parish","",""
705,68,"ECU","Ecuador",15,"Morona Santiago",149,"Morona",705,"Sevilla Don Bosco",NA,"","Parroquia","Parish","",""
706,68,"ECU","Ecuador",15,"Morona Santiago",149,"Morona",706,"Sinai",NA,"","Parroquia","Parish","",""
707,68,"ECU","Ecuador",15,"Morona Santiago",149,"Morona",707,"Taisha",NA,"","Parroquia","Parish","",""
708,68,"ECU","Ecuador",15,"Morona Santiago",149,"Morona",708,"Tuutinentza",NA,"","Parroquia","Parish","",""
709,68,"ECU","Ecuador",15,"Morona Santiago",149,"Morona",709,"Yunganza",NA,"","Parroquia","Parish","",""
710,68,"ECU","Ecuador",15,"Morona Santiago",149,"Morona",710,"Zuña",NA,"","Parroquia","Parish","",""
711,68,"ECU","Ecuador",15,"Morona Santiago",150,"Palora",711,"16 de Agosto",NA,"","Parroquia","Parish","",""
712,68,"ECU","Ecuador",15,"Morona Santiago",150,"Palora",712,"Arapicos",NA,"","Parroquia","Parish","",""
713,68,"ECU","Ecuador",15,"Morona Santiago",150,"Palora",713,"Cumanda",NA,"","Parroquia","Parish","",""
714,68,"ECU","Ecuador",15,"Morona Santiago",150,"Palora",714,"Palora",NA,"","Parroquia","Parish","",""
715,68,"ECU","Ecuador",15,"Morona Santiago",150,"Palora",715,"Sangay",NA,"","Parroquia","Parish","",""
716,68,"ECU","Ecuador",15,"Morona Santiago",151,"San Juan Bosco",716,"Pan de Azucar",NA,"","Parroquia","Parish","",""
717,68,"ECU","Ecuador",15,"Morona Santiago",151,"San Juan Bosco",717,"San Carlos de Limon",NA,"","Parroquia","Parish","",""
718,68,"ECU","Ecuador",15,"Morona Santiago",151,"San Juan Bosco",718,"San Jacinto de Wakambeis",NA,"","Parroquia","Parish","",""
719,68,"ECU","Ecuador",15,"Morona Santiago",151,"San Juan Bosco",719,"San Juan Bosco",NA,"","Parroquia","Parish","",""
720,68,"ECU","Ecuador",15,"Morona Santiago",151,"San Juan Bosco",720,"Santiago de Pananza",NA,"","Parroquia","Parish","",""
721,68,"ECU","Ecuador",15,"Morona Santiago",152,"Santiago",721,"Chupianza",NA,"","Parroquia","Parish","",""
722,68,"ECU","Ecuador",15,"Morona Santiago",152,"Santiago",722,"Copal",NA,"","Parroquia","Parish","",""
723,68,"ECU","Ecuador",15,"Morona Santiago",152,"Santiago",723,"Patuca",NA,"","Parroquia","Parish","",""
724,68,"ECU","Ecuador",15,"Morona Santiago",152,"Santiago",724,"San Fco. de Chinimbimi",NA,"","Parroquia","Parish","",""
725,68,"ECU","Ecuador",15,"Morona Santiago",152,"Santiago",725,"San Luis de El Acho",NA,"","Parroquia","Parish","",""
726,68,"ECU","Ecuador",15,"Morona Santiago",152,"Santiago",726,"Santiago de Mendez",NA,"","Parroquia","Parish","",""
727,68,"ECU","Ecuador",15,"Morona Santiago",152,"Santiago",727,"Santiago",NA,"","Parroquia","Parish","",""
728,68,"ECU","Ecuador",15,"Morona Santiago",152,"Santiago",728,"Tayuza",NA,"","Parroquia","Parish","",""
729,68,"ECU","Ecuador",15,"Morona Santiago",153,"Sucúa",729,"Asuncion",NA,"","Parroquia","Parish","",""
730,68,"ECU","Ecuador",15,"Morona Santiago",153,"Sucúa",730,"Huambi",NA,"","Parroquia","Parish","",""
731,68,"ECU","Ecuador",15,"Morona Santiago",153,"Sucúa",731,"Logroño",NA,"","Parroquia","Parish","",""
732,68,"ECU","Ecuador",15,"Morona Santiago",153,"Sucúa",732,"Santa Marianita de Jesus",NA,"","Parroquia","Parish","",""
733,68,"ECU","Ecuador",15,"Morona Santiago",153,"Sucúa",733,"Shimpis",NA,"","Parroquia","Parish","",""
734,68,"ECU","Ecuador",15,"Morona Santiago",153,"Sucúa",734,"Sucua",NA,"","Parroquia","Parish","",""
735,68,"ECU","Ecuador",15,"Morona Santiago",153,"Sucúa",735,"Yaupi",NA,"","Parroquia","Parish","",""
736,68,"ECU","Ecuador",16,"Napo",154,"Archidona",736,"Archidona",NA,"","Parroquia","Parish","",""
737,68,"ECU","Ecuador",16,"Napo",154,"Archidona",737,"Cotundo",NA,"","Parroquia","Parish","",""
738,68,"ECU","Ecuador",16,"Napo",154,"Archidona",738,"San Pablo de Ushpayacu",NA,"","Parroquia","Parish","",""
739,68,"ECU","Ecuador",16,"Napo",155,"El Chaco",739,"El Chaco",NA,"","Parroquia","Parish","",""
740,68,"ECU","Ecuador",16,"Napo",155,"El Chaco",740,"Gonzalo Diaz de Pineda",NA,"","Parroquia","Parish","",""
741,68,"ECU","Ecuador",16,"Napo",155,"El Chaco",741,"Linares",NA,"","Parroquia","Parish","",""
742,68,"ECU","Ecuador",16,"Napo",155,"El Chaco",742,"Oyacachi",NA,"","Parroquia","Parish","",""
743,68,"ECU","Ecuador",16,"Napo",155,"El Chaco",743,"Santa Rosa",NA,"","Parroquia","Parish","",""
744,68,"ECU","Ecuador",16,"Napo",155,"El Chaco",744,"Sardinas",NA,"","Parroquia","Parish","",""
745,68,"ECU","Ecuador",16,"Napo",156,"Quijos",745,"Baeza",NA,"","Parroquia","Parish","",""
746,68,"ECU","Ecuador",16,"Napo",156,"Quijos",746,"Cosanga",NA,"","Parroquia","Parish","",""
747,68,"ECU","Ecuador",16,"Napo",156,"Quijos",747,"Cuyuja",NA,"","Parroquia","Parish","",""
748,68,"ECU","Ecuador",16,"Napo",156,"Quijos",748,"Papallacta",NA,"","Parroquia","Parish","",""
749,68,"ECU","Ecuador",16,"Napo",156,"Quijos",749,"San Francisco de Borja",NA,"","Parroquia","Parish","",""
750,68,"ECU","Ecuador",16,"Napo",156,"Quijos",750,"Sumaco",NA,"","Parroquia","Parish","",""
751,68,"ECU","Ecuador",16,"Napo",157,"Tena",751,"Ahuano",NA,"","Parroquia","Parish","",""
752,68,"ECU","Ecuador",16,"Napo",157,"Tena",752,"Carlos Julio Arosemena Tola",NA,"","Parroquia","Parish","",""
753,68,"ECU","Ecuador",16,"Napo",157,"Tena",753,"Chontapunta",NA,"","Parroquia","Parish","",""
754,68,"ECU","Ecuador",16,"Napo",157,"Tena",754,"Pano",NA,"","Parroquia","Parish","",""
755,68,"ECU","Ecuador",16,"Napo",157,"Tena",755,"Puerto Misahualli",NA,"","Parroquia","Parish","",""
756,68,"ECU","Ecuador",16,"Napo",157,"Tena",756,"Puerto Napo",NA,"","Parroquia","Parish","",""
757,68,"ECU","Ecuador",16,"Napo",157,"Tena",757,"Talag",NA,"","Parroquia","Parish","",""
758,68,"ECU","Ecuador",16,"Napo",157,"Tena",758,"Tena",NA,"","Parroquia","Parish","",""
759,68,"ECU","Ecuador",17,"Orellana",158,"Aguarico",759,"Cap. Augusto Rivadeneyra",NA,"","Parroquia","Parish","",""
760,68,"ECU","Ecuador",17,"Orellana",158,"Aguarico",760,"Cononaco",NA,"","Parroquia","Parish","",""
761,68,"ECU","Ecuador",17,"Orellana",158,"Aguarico",761,"Nuevo Rocafuerte",NA,"","Parroquia","Parish","",""
762,68,"ECU","Ecuador",17,"Orellana",158,"Aguarico",762,"Santa Maria de Huiririma",NA,"","Parroquia","Parish","",""
763,68,"ECU","Ecuador",17,"Orellana",158,"Aguarico",763,"Tiputini",NA,"","Parroquia","Parish","",""
764,68,"ECU","Ecuador",17,"Orellana",158,"Aguarico",764,"Yasuni",NA,"","Parroquia","Parish","",""
765,68,"ECU","Ecuador",17,"Orellana",159,"Joya de los Sachas",765,"Enokanqui",NA,"","Parroquia","Parish","",""
766,68,"ECU","Ecuador",17,"Orellana",159,"Joya de los Sachas",766,"La Joya de Los Sachas",NA,"","Parroquia","Parish","",""
767,68,"ECU","Ecuador",17,"Orellana",159,"Joya de los Sachas",767,"Pompeya",NA,"","Parroquia","Parish","",""
768,68,"ECU","Ecuador",17,"Orellana",159,"Joya de los Sachas",768,"San Carlos",NA,"","Parroquia","Parish","",""
769,68,"ECU","Ecuador",17,"Orellana",159,"Joya de los Sachas",769,"San Sebastian del Coca",NA,"","Parroquia","Parish","",""
770,68,"ECU","Ecuador",17,"Orellana",160,"Loreto",770,"Avila",NA,"","Parroquia","Parish","",""
771,68,"ECU","Ecuador",17,"Orellana",160,"Loreto",771,"Loreto",NA,"","Parroquia","Parish","",""
772,68,"ECU","Ecuador",17,"Orellana",160,"Loreto",772,"Puerto Murialdo",NA,"","Parroquia","Parish","",""
773,68,"ECU","Ecuador",17,"Orellana",160,"Loreto",773,"San Jose de Dahuano",NA,"","Parroquia","Parish","",""
774,68,"ECU","Ecuador",17,"Orellana",160,"Loreto",774,"San Jose de Payamino",NA,"","Parroquia","Parish","",""
775,68,"ECU","Ecuador",17,"Orellana",160,"Loreto",775,"San Vicente de Huaticocha",NA,"","Parroquia","Parish","",""
776,68,"ECU","Ecuador",17,"Orellana",161,"Orellana",776,"Dayuma",NA,"","Parroquia","Parish","",""
777,68,"ECU","Ecuador",17,"Orellana",161,"Orellana",777,"Puerto Fco. de Orellana",NA,"","Parroquia","Parish","",""
778,68,"ECU","Ecuador",17,"Orellana",161,"Orellana",778,"Taracoa",NA,"","Parroquia","Parish","",""
779,68,"ECU","Ecuador",18,"Pastaza",162,"Mera",779,"Madre Tierra",NA,"","Parroquia","Parish","",""
780,68,"ECU","Ecuador",18,"Pastaza",162,"Mera",780,"Mera",NA,"","Parroquia","Parish","",""
781,68,"ECU","Ecuador",18,"Pastaza",162,"Mera",781,"Shell",NA,"","Parroquia","Parish","",""
782,68,"ECU","Ecuador",18,"Pastaza",163,"Pastaza",782,"Arajuno",NA,"","Parroquia","Parish","",""
783,68,"ECU","Ecuador",18,"Pastaza",163,"Pastaza",783,"Canelos",NA,"","Parroquia","Parish","",""
784,68,"ECU","Ecuador",18,"Pastaza",163,"Pastaza",784,"Curaray",NA,"","Parroquia","Parish","",""
785,68,"ECU","Ecuador",18,"Pastaza",163,"Pastaza",785,"Diez de Agosto",NA,"","Parroquia","Parish","",""
786,68,"ECU","Ecuador",18,"Pastaza",163,"Pastaza",786,"El Triunfo",NA,"","Parroquia","Parish","",""
787,68,"ECU","Ecuador",18,"Pastaza",163,"Pastaza",787,"Fatima",NA,"","Parroquia","Parish","",""
788,68,"ECU","Ecuador",18,"Pastaza",163,"Pastaza",788,"Montalvo",NA,"","Parroquia","Parish","",""
789,68,"ECU","Ecuador",18,"Pastaza",163,"Pastaza",789,"Pomona",NA,"","Parroquia","Parish","",""
790,68,"ECU","Ecuador",18,"Pastaza",163,"Pastaza",790,"Puyo",NA,"","Parroquia","Parish","",""
791,68,"ECU","Ecuador",18,"Pastaza",163,"Pastaza",791,"Rio Corrientes",NA,"","Parroquia","Parish","",""
792,68,"ECU","Ecuador",18,"Pastaza",163,"Pastaza",792,"Rio Tigre",NA,"","Parroquia","Parish","",""
793,68,"ECU","Ecuador",18,"Pastaza",163,"Pastaza",793,"Sarayacu",NA,"","Parroquia","Parish","",""
794,68,"ECU","Ecuador",18,"Pastaza",163,"Pastaza",794,"Simon Bolivar",NA,"","Parroquia","Parish","",""
795,68,"ECU","Ecuador",18,"Pastaza",163,"Pastaza",795,"Tarqui",NA,"","Parroquia","Parish","",""
796,68,"ECU","Ecuador",18,"Pastaza",163,"Pastaza",796,"Teniente Hugo Ortiz",NA,"","Parroquia","Parish","",""
797,68,"ECU","Ecuador",18,"Pastaza",163,"Pastaza",797,"Veracruz",NA,"","Parroquia","Parish","",""
798,68,"ECU","Ecuador",18,"Pastaza",164,"Santa Clara",798,"Santa Clara",NA,"","Parroquia","Parish","",""
799,68,"ECU","Ecuador",19,"Pichincha",165,"Cayambe",799,"Ascazubi",NA,"","Parroquia","Parish","",""
800,68,"ECU","Ecuador",19,"Pichincha",165,"Cayambe",800,"Cangahua",NA,"","Parroquia","Parish","",""
801,68,"ECU","Ecuador",19,"Pichincha",165,"Cayambe",801,"Cayambe",NA,"","Parroquia","Parish","",""
802,68,"ECU","Ecuador",19,"Pichincha",165,"Cayambe",802,"Olmedo",NA,"","Parroquia","Parish","",""
803,68,"ECU","Ecuador",19,"Pichincha",165,"Cayambe",803,"Oton",NA,"","Parroquia","Parish","",""
804,68,"ECU","Ecuador",19,"Pichincha",165,"Cayambe",804,"Santa Rosa de Cuzubamba",NA,"","Parroquia","Parish","",""
805,68,"ECU","Ecuador",19,"Pichincha",166,"Mejía",805,"Aloag",NA,"","Parroquia","Parish","",""
806,68,"ECU","Ecuador",19,"Pichincha",166,"Mejía",806,"Aloasi",NA,"","Parroquia","Parish","",""
807,68,"ECU","Ecuador",19,"Pichincha",166,"Mejía",807,"Cutuglahua",NA,"","Parroquia","Parish","",""
808,68,"ECU","Ecuador",19,"Pichincha",166,"Mejía",808,"El Chaupi",NA,"","Parroquia","Parish","",""
809,68,"ECU","Ecuador",19,"Pichincha",166,"Mejía",809,"Machachi",NA,"","Parroquia","Parish","",""
810,68,"ECU","Ecuador",19,"Pichincha",166,"Mejía",810,"Manual Cornejo Astorga",NA,"","Parroquia","Parish","",""
811,68,"ECU","Ecuador",19,"Pichincha",166,"Mejía",811,"Tambillo",NA,"","Parroquia","Parish","",""
812,68,"ECU","Ecuador",19,"Pichincha",166,"Mejía",812,"Uyumbicho",NA,"","Parroquia","Parish","",""
813,68,"ECU","Ecuador",19,"Pichincha",167,"Pedro Moncayo",813,"La Esperanza",NA,"","Parroquia","Parish","",""
814,68,"ECU","Ecuador",19,"Pichincha",167,"Pedro Moncayo",814,"Malchingui",NA,"","Parroquia","Parish","",""
815,68,"ECU","Ecuador",19,"Pichincha",167,"Pedro Moncayo",815,"Tabacundo",NA,"","Parroquia","Parish","",""
816,68,"ECU","Ecuador",19,"Pichincha",167,"Pedro Moncayo",816,"Tocachi",NA,"","Parroquia","Parish","",""
817,68,"ECU","Ecuador",19,"Pichincha",167,"Pedro Moncayo",817,"Tupigachi",NA,"","Parroquia","Parish","",""
818,68,"ECU","Ecuador",19,"Pichincha",168,"Pedro Vicente Maldonado",818,"Pedro Vicente Maldonado",NA,"","Parroquia","Parish","",""
819,68,"ECU","Ecuador",19,"Pichincha",169,"Quito",819,"Alangasi",NA,"","Parroquia","Parish","",""
820,68,"ECU","Ecuador",19,"Pichincha",169,"Quito",820,"Amaguaña",NA,"","Parroquia","Parish","",""
821,68,"ECU","Ecuador",19,"Pichincha",169,"Quito",821,"Atahualpa",NA,"","Parroquia","Parish","",""
822,68,"ECU","Ecuador",19,"Pichincha",169,"Quito",822,"Calacali",NA,"","Parroquia","Parish","",""
823,68,"ECU","Ecuador",19,"Pichincha",169,"Quito",823,"Calderon",NA,"","Parroquia","Parish","",""
824,68,"ECU","Ecuador",19,"Pichincha",169,"Quito",824,"Chavezpamba",NA,"","Parroquia","Parish","",""
825,68,"ECU","Ecuador",19,"Pichincha",169,"Quito",825,"Checa",NA,"","Parroquia","Parish","",""
826,68,"ECU","Ecuador",19,"Pichincha",169,"Quito",826,"Conocoto",NA,"","Parroquia","Parish","",""
827,68,"ECU","Ecuador",19,"Pichincha",169,"Quito",827,"Cumbaya",NA,"","Parroquia","Parish","",""
828,68,"ECU","Ecuador",19,"Pichincha",169,"Quito",828,"El Quinche",NA,"","Parroquia","Parish","",""
829,68,"ECU","Ecuador",19,"Pichincha",169,"Quito",829,"Gualea",NA,"","Parroquia","Parish","",""
830,68,"ECU","Ecuador",19,"Pichincha",169,"Quito",830,"Guangopolo",NA,"","Parroquia","Parish","",""
831,68,"ECU","Ecuador",19,"Pichincha",169,"Quito",831,"Guayllabamba",NA,"","Parroquia","Parish","",""
832,68,"ECU","Ecuador",19,"Pichincha",169,"Quito",832,"La Merced",NA,"","Parroquia","Parish","",""
833,68,"ECU","Ecuador",19,"Pichincha",169,"Quito",833,"Llano Chico",NA,"","Parroquia","Parish","",""
834,68,"ECU","Ecuador",19,"Pichincha",169,"Quito",834,"Lloa",NA,"","Parroquia","Parish","",""
835,68,"ECU","Ecuador",19,"Pichincha",169,"Quito",835,"Nanegalito",NA,"","Parroquia","Parish","",""
836,68,"ECU","Ecuador",19,"Pichincha",169,"Quito",836,"Nanegal",NA,"","Parroquia","Parish","",""
837,68,"ECU","Ecuador",19,"Pichincha",169,"Quito",837,"Nayon",NA,"","Parroquia","Parish","",""
838,68,"ECU","Ecuador",19,"Pichincha",169,"Quito",838,"Nono",NA,"","Parroquia","Parish","",""
839,68,"ECU","Ecuador",19,"Pichincha",169,"Quito",839,"Pacto",NA,"","Parroquia","Parish","",""
840,68,"ECU","Ecuador",19,"Pichincha",169,"Quito",840,"Perucho",NA,"","Parroquia","Parish","",""
841,68,"ECU","Ecuador",19,"Pichincha",169,"Quito",841,"Pifo",NA,"","Parroquia","Parish","",""
842,68,"ECU","Ecuador",19,"Pichincha",169,"Quito",842,"Pintag",NA,"","Parroquia","Parish","",""
843,68,"ECU","Ecuador",19,"Pichincha",169,"Quito",843,"Pomasqui",NA,"","Parroquia","Parish","",""
844,68,"ECU","Ecuador",19,"Pichincha",169,"Quito",844,"Puellaro",NA,"","Parroquia","Parish","",""
845,68,"ECU","Ecuador",19,"Pichincha",169,"Quito",845,"Puembo",NA,"","Parroquia","Parish","",""
846,68,"ECU","Ecuador",19,"Pichincha",169,"Quito",846,"Quito",NA,"","Parroquia","Parish","",""
847,68,"ECU","Ecuador",19,"Pichincha",169,"Quito",847,"San Antonio",NA,"","Parroquia","Parish","",""
848,68,"ECU","Ecuador",19,"Pichincha",169,"Quito",848,"San Jose de Minas",NA,"","Parroquia","Parish","",""
849,68,"ECU","Ecuador",19,"Pichincha",169,"Quito",849,"Tababela",NA,"","Parroquia","Parish","",""
850,68,"ECU","Ecuador",19,"Pichincha",169,"Quito",850,"Tumbaco",NA,"","Parroquia","Parish","",""
851,68,"ECU","Ecuador",19,"Pichincha",169,"Quito",851,"Yaruqui",NA,"","Parroquia","Parish","",""
852,68,"ECU","Ecuador",19,"Pichincha",169,"Quito",852,"Zambiza",NA,"","Parroquia","Parish","",""
853,68,"ECU","Ecuador",19,"Pichincha",170,"Rumiñahui",853,"Cotogchoa",NA,"","Parroquia","Parish","",""
854,68,"ECU","Ecuador",19,"Pichincha",170,"Rumiñahui",854,"Rumipamba",NA,"","Parroquia","Parish","",""
855,68,"ECU","Ecuador",19,"Pichincha",170,"Rumiñahui",855,"Sangolqui",NA,"","Parroquia","Parish","",""
856,68,"ECU","Ecuador",19,"Pichincha",171,"San Miguel de los Bancos",856,"Mindo",NA,"","Parroquia","Parish","",""
857,68,"ECU","Ecuador",19,"Pichincha",171,"San Miguel de los Bancos",857,"Puerto Quito",NA,"","Parroquia","Parish","",""
858,68,"ECU","Ecuador",19,"Pichincha",171,"San Miguel de los Bancos",858,"San Miguel de Los Bancos",NA,"","Parroquia","Parish","",""
859,68,"ECU","Ecuador",20,"Santa Elena",172,"La Libertad",859,"La Libertad",NA,"","Parroquia","Parish","",""
860,68,"ECU","Ecuador",20,"Santa Elena",173,"Salinas",860,"Anconcito",NA,"","Parroquia","Parish","",""
861,68,"ECU","Ecuador",20,"Santa Elena",173,"Salinas",861,"Jose Luis Tamayo",NA,"","Parroquia","Parish","",""
862,68,"ECU","Ecuador",20,"Santa Elena",173,"Salinas",862,"Salinas",NA,"","Parroquia","Parish","",""
863,68,"ECU","Ecuador",20,"Santa Elena",174,"Santa Elena",863,"Atahualpa",NA,"","Parroquia","Parish","",""
864,68,"ECU","Ecuador",20,"Santa Elena",174,"Santa Elena",864,"Chanduy",NA,"","Parroquia","Parish","",""
865,68,"ECU","Ecuador",20,"Santa Elena",174,"Santa Elena",865,"Colonche",NA,"","Parroquia","Parish","",""
866,68,"ECU","Ecuador",20,"Santa Elena",174,"Santa Elena",866,"Manglaralto",NA,"","Parroquia","Parish","",""
867,68,"ECU","Ecuador",20,"Santa Elena",174,"Santa Elena",867,"Santa Elena",NA,"","Parroquia","Parish","",""
868,68,"ECU","Ecuador",20,"Santa Elena",174,"Santa Elena",868,"Simon Bolivar",NA,"","Parroquia","Parish","",""
869,68,"ECU","Ecuador",21,"Santo Domingo de los Tsáchilas",175,"No Delimitado",869,"La Concordia",NA,"","Parroquia","Parish","",""
870,68,"ECU","Ecuador",21,"Santo Domingo de los Tsáchilas",176,"San Miguel de los Bancos",870,"Valle Hermoso",NA,"","Parroquia","Parish","",""
871,68,"ECU","Ecuador",21,"Santo Domingo de los Tsáchilas",177,"Santo Domingo de los Colorados",871,"Alluriquin",NA,"","Parroquia","Parish","",""
872,68,"ECU","Ecuador",21,"Santo Domingo de los Tsáchilas",177,"Santo Domingo de los Colorados",872,"Luz de America",NA,"","Parroquia","Parish","",""
873,68,"ECU","Ecuador",21,"Santo Domingo de los Tsáchilas",177,"Santo Domingo de los Colorados",873,"Puerto Limon",NA,"","Parroquia","Parish","",""
874,68,"ECU","Ecuador",21,"Santo Domingo de los Tsáchilas",177,"Santo Domingo de los Colorados",874,"San Jacinto del Bua",NA,"","Parroquia","Parish","",""
875,68,"ECU","Ecuador",21,"Santo Domingo de los Tsáchilas",177,"Santo Domingo de los Colorados",875,"Santo Domingo",NA,"","Parroquia","Parish","",""
876,68,"ECU","Ecuador",22,"Sucumbios",178,"Cascales",876,"El Dorado de Cascales",NA,"","Parroquia","Parish","",""
877,68,"ECU","Ecuador",22,"Sucumbios",178,"Cascales",877,"Santa Rosa de Sucumbios",NA,"","Parroquia","Parish","",""
878,68,"ECU","Ecuador",22,"Sucumbios",178,"Cascales",878,"Sevilla",NA,"","Parroquia","Parish","",""
879,68,"ECU","Ecuador",22,"Sucumbios",179,"Cuyabeno",879,"Aguas Negras",NA,"","Parroquia","Parish","",""
880,68,"ECU","Ecuador",22,"Sucumbios",179,"Cuyabeno",880,"Cuyabeno",NA,"","Parroquia","Parish","",""
881,68,"ECU","Ecuador",22,"Sucumbios",179,"Cuyabeno",881,"Tarapoa",NA,"","Parroquia","Parish","",""
882,68,"ECU","Ecuador",22,"Sucumbios",180,"Gonzalo Pizarro",882,"El Reventador",NA,"","Parroquia","Parish","",""
883,68,"ECU","Ecuador",22,"Sucumbios",180,"Gonzalo Pizarro",883,"Gonzalo Pizarro",NA,"","Parroquia","Parish","",""
884,68,"ECU","Ecuador",22,"Sucumbios",180,"Gonzalo Pizarro",884,"Lumbaqui",NA,"","Parroquia","Parish","",""
885,68,"ECU","Ecuador",22,"Sucumbios",180,"Gonzalo Pizarro",885,"Puerto Libre",NA,"","Parroquia","Parish","",""
886,68,"ECU","Ecuador",22,"Sucumbios",181,"Lago Agrio",886,"Dureno",NA,"","Parroquia","Parish","",""
887,68,"ECU","Ecuador",22,"Sucumbios",181,"Lago Agrio",887,"El Eno",NA,"","Parroquia","Parish","",""
888,68,"ECU","Ecuador",22,"Sucumbios",181,"Lago Agrio",888,"General Farfan",NA,"","Parroquia","Parish","",""
889,68,"ECU","Ecuador",22,"Sucumbios",181,"Lago Agrio",889,"Jambeli",NA,"","Parroquia","Parish","",""
890,68,"ECU","Ecuador",22,"Sucumbios",181,"Lago Agrio",890,"Nueva Loja",NA,"","Parroquia","Parish","",""
891,68,"ECU","Ecuador",22,"Sucumbios",181,"Lago Agrio",891,"Pacayacu",NA,"","Parroquia","Parish","",""
892,68,"ECU","Ecuador",22,"Sucumbios",181,"Lago Agrio",892,"Santa Cecilia",NA,"","Parroquia","Parish","",""
893,68,"ECU","Ecuador",22,"Sucumbios",182,"Putumayo",893,"Palma Roja",NA,"","Parroquia","Parish","",""
894,68,"ECU","Ecuador",22,"Sucumbios",182,"Putumayo",894,"Puerto Bolivar",NA,"","Parroquia","Parish","",""
895,68,"ECU","Ecuador",22,"Sucumbios",182,"Putumayo",895,"Puerto El Carmen del Putumayo",NA,"","Parroquia","Parish","",""
896,68,"ECU","Ecuador",22,"Sucumbios",182,"Putumayo",896,"Puerto Rodriguez",NA,"","Parroquia","Parish","",""
897,68,"ECU","Ecuador",22,"Sucumbios",182,"Putumayo",897,"Santa Elena",NA,"","Parroquia","Parish","",""
898,68,"ECU","Ecuador",22,"Sucumbios",183,"Shushufindi",898,"Limoncocha",NA,"","Parroquia","Parish","",""
899,68,"ECU","Ecuador",22,"Sucumbios",183,"Shushufindi",899,"Pañacocha",NA,"","Parroquia","Parish","",""
900,68,"ECU","Ecuador",22,"Sucumbios",183,"Shushufindi",900,"San Pedro de Los Cafanes",NA,"","Parroquia","Parish","",""
901,68,"ECU","Ecuador",22,"Sucumbios",183,"Shushufindi",901,"San Roque",NA,"","Parroquia","Parish","",""
902,68,"ECU","Ecuador",22,"Sucumbios",183,"Shushufindi",902,"Shushufindi",NA,"","Parroquia","Parish","",""
903,68,"ECU","Ecuador",22,"Sucumbios",183,"Shushufindi",903,"Siete de Julio",NA,"","Parroquia","Parish","",""
904,68,"ECU","Ecuador",22,"Sucumbios",184,"Sucumbíos",904,"El Playon de San Fco.",NA,"","Parroquia","Parish","",""
905,68,"ECU","Ecuador",22,"Sucumbios",184,"Sucumbíos",905,"La Bonita",NA,"","Parroquia","Parish","",""
906,68,"ECU","Ecuador",22,"Sucumbios",184,"Sucumbíos",906,"La Sofia",NA,"","Parroquia","Parish","",""
907,68,"ECU","Ecuador",22,"Sucumbios",184,"Sucumbíos",907,"Rosa Florida",NA,"","Parroquia","Parish","",""
